Snips;Snips is a male school-age unicorn pony from Ponyville who is usually seen in the company of his friend Snails. He is called Snipsy Snap in some merchandise.;[Unicorn];Male;[Ponyville];https://static.wikia.nocookie.net/mlp/images/3/3e/Snips_talks_to_Spike_ID_S1E06.png/revision/latest/scale-to-width-down/240?cb=20110130185859
Snails;Snails is a male school-age unicorn pony who resides in Ponyville and is often seen with his friend Snips. He is called Snailsquirm in some merchandise.;[Unicorn];Male;[Ponyville];https://static.wikia.nocookie.net/mlp/images/b/bb/Snails_ID_S6E18.png/revision/latest/scale-to-width-down/170?cb=20160904195157
Sunny Daze and Peachy Pie;Sunny Daze and Peachy Pie are two female ponies who appear in the episodes The Show Stoppers, The Cutie Pox, Pinkie Pride, and The Fault in Our Cutie Marks. In the show and some merchandise, they are Earth pony fillies, while in some other materials, Sunny Daze is a Pegasus filly and Peachy Pie is an Earth pony mare.;[Earth Pegasus ];Female;null;https://static.wikia.nocookie.net/mlp/images/2/2c/Sunny_Daze_ID_S1E18.png/revision/latest/scale-to-width-down/200?cb=20110825224804
Pipsqueak;Pipsqueak, also called Pip Squeak or Pip, is a young male Earth pony from Trottingham who first appears in Luna Eclipsed. He later appears in various episodes and the IDW comics. He is called Pip Pinto Squeak in some merchandise.;[Earth];Male;[Ponyville Trottingham ];https://static.wikia.nocookie.net/mlp/images/5/5d/Pipsqueak_ID_S4E15.png/revision/latest/scale-to-width-down/200?cb=20140224135325
Featherweight;Featherweight is a school-age Pegasus colt and a friend of the Cutie Mark Crusaders who appears in various episodes. He has brown mane color, a short brown tail, and a cream coat. His cutie mark is a feather. The name "Featherweight" refers to his gaunt stature and slight build. It is also taken from one of the lighter weight classes in amateur and professional boxing.;[Pegasus];Male;[Ponyville];https://static.wikia.nocookie.net/mlp/images/8/89/Featherweight_flying_CROPPED_S2E23.png/revision/latest/scale-to-width-down/250?cb=20130604082012
Rumble;Rumble is a Pegasus colt who first appears in the season two episode Hurricane Fluttershy. He has a bluish gray coat, a two-tone dark gray mane and tail, and purple eyes. He is Thunderlane's younger brother.;[Pegasus];Male;[Ponyville];https://static.wikia.nocookie.net/mlp/images/3/30/Rumble_ID_S7E21.png/revision/latest/scale-to-width-down/220?cb=20171002053759
Filly Guides;The Filly Guides, also called the Filly Scouts,[1][2][3][4] are a youth organization in Equestria whose foal members appear in several episodes and comics. They are a parallel to the real-life Girl Guides and, to a lesser extent, the Boy Scouts of America organizations.;null;null;null;https://static.wikia.nocookie.net/mlp/images/f/fd/Filly_Guide_Cutie_Mark_Crusaders_ID_S6E15.png/revision/latest/scale-to-width-down/250?cb=20160923011738
Zipporwhill;Zipporwhill is a Pegasus filly who first appears in the season four episode Filli Vanilli. She has a light yellow coat, an amber mane and tail, light green eyes, and a cutie mark of three paw prints.;[Pegasus Earth ];Female;null;https://static.wikia.nocookie.net/mlp/images/4/43/Zipporwhill_ID_S7E6.png/revision/latest/scale-to-width-down/180?cb=20190216171328
Tender Taps;Tender Taps is a male school-age Earth pony who first appears as a supporting character in the season six episode On Your Marks. He has an orange coat, two-tone purple mane and tail, purple eyes, and a cutie mark of a top hat and spotlight.;[Earth];Male;null;https://static.wikia.nocookie.net/mlp/images/6/6a/Tender_Taps_ID_S6E4.png/revision/latest/scale-to-width-down/160?cb=20160411030159
Toola Roola and Coconut Cream;Toola Roola and Coconut Cream are two female school-age Earth ponies who appear as supporting characters in the season seven episode Fame and Misfortune. In the show and other media, they are fillies, while in merchandise, Coconut Cream is an adult mare.;[Earth];Female;[Ponyville];https://static.wikia.nocookie.net/mlp/images/0/02/Toola_Roola_ID_S7E14.png/revision/latest/scale-to-width-down/220?cb=20170818003935
Clear Sky and Wind Sprint;Clear Sky and Wind Sprint are a unicorn mare and Pegasus filly respectively who appear in the season nine episodes Common Ground and The Last Problem. Clear Sky is a single mother and Quibble Pants' girlfriend, and Wind Sprint is her sports-loving daughter.;[Unicorn];Female;null;https://static.wikia.nocookie.net/mlp/images/e/e0/Clear_Sky_ID_S9E6.png/revision/latest/scale-to-width-down/220?cb=20190509023300
Princess Luna;Princess Luna, known as Nightmare Moon[4] or Night Mare Moon[5] when transformed or under certain other circumstances,[note 3] is an Alicorn pony, the younger sister of Princess Celestia, and the main antagonist of the season one premiere of My Little Pony Friendship is Magic as Nightmare Moon. She is also the adoptive aunt of Princess Cadance. Eventually, the Elements of Harmony restore Luna to her former self and she returns to rule over Equestria alongside her older sister. Princess Luna/Nightmare Moon is called by her respective early names Princess Selena/Night Mare in another depiction.;[Alicorn];Female;[Maretime Manorilver Shoals ,  Canterlot ,  Moon ,  Castle of the Two Sisters ];https://static.wikia.nocookie.net/mlp/images/1/18/Princess_Luna_ID_S5E04.png/revision/latest/scale-to-width-down/240?cb=20150422172452
Queen Chrysalis;Queen Chrysalis is a female changeling and the main antagonist of the season two finale, the season six finale, the IDW comics' first story arc, Budge Studios' mobile game Harmony Quest, and one of the main antagonists of the season nine finale. She is the queen of the changelings and a shapeshifter who appears as Princess Cadance in order to hypnotize her fiancé Shining Armor, invade Canterlot, and eventually take over Equestria.;[Changeling Human , [1]];Female;[Grogar's lair ,  Changeling Kingdom ];https://static.wikia.nocookie.net/mlp/images/a/a2/Queen_Chrysalis_ID_S9E8.png/revision/latest/scale-to-width-down/225?cb=20190520065817
King Sombra;King Sombra, or simply Sombra, is a male initially-umbrum unicorn, the former tyrannical ruler of the Crystal Empire, and the main antagonist of the season three premiere, the season nine premiere, and the IDW comics' thirteenth story arc and My Little Pony/Transformers II. Princess Celestia tells Twilight Sparkle that he took over the Crystal Empire a thousand years ago but was banished into the frozen north. Before his banishment, King Sombra put a curse on the Crystal Empire which made it vanish into thin air. When the Empire returns, so does Sombra, who attempts to retake it. He is defeated by Spike, Princess Cadance, and the Crystal Ponies' use of the Crystal Heart.;[Unicorn Umbrum ];Male;[Crystal Empire ,  Canterlot ];https://static.wikia.nocookie.net/mlp/images/7/7b/King_Sombra_ID_S9E2.png/revision/latest/scale-to-width-down/200?cb=20190411072142
Lord Tirek;Lord Tirek is a male centaur, the older brother of Scorpan, the main antagonist of the season four finale, and one of the main antagonists of the season nine finale. He is a villain who escapes from Tartarus, steals magic, and seeks to rule over Equestria.;[Centaur[1]];Male;[Grogar's lair ,  Tartarus ,  "A distant land" ];https://static.wikia.nocookie.net/mlp/images/3/3a/Tirek_4_ID_S4E25.png/revision/latest/scale-to-width-down/225?cb=20140514010935
Adagio Dazzle;Adagio Dazzle is a female siren and one of the main antagonists in My Little Pony Equestria Girls: Rainbow Rocks. She is the lead singer of her band the Dazzlings, rivaling the Rainbooms.;[Siren Human ,  Earth ,  Unicorn ];Female;[Human world Equestria ];https://static.wikia.nocookie.net/mlp/images/8/8d/Adagio_Dazzle_ID_EG2.png/revision/latest/scale-to-width-down/120?cb=20141030144429
Aria Blaze;Aria Blaze is a female siren and one of the main antagonists in My Little Pony Equestria Girls: Rainbow Rocks. She is a backup singer in her band the Dazzlings, rivaling the Rainbooms.;[Siren Human ];Female;[Human world Equestria ];https://static.wikia.nocookie.net/mlp/images/d/da/Aria_Blaze_ID_EG2.png/revision/latest/scale-to-width-down/130?cb=20141030142513
Sonata Dusk;Sonata Dusk is a female siren and one of the main antagonists in My Little Pony Equestria Girls: Rainbow Rocks. She is a backup singer in her band the Dazzlings, rivaling the Rainbooms.;[Siren Human ,  Earth ];Female;[Human world Equestria ];https://static.wikia.nocookie.net/mlp/images/6/63/Sonata_Dusk_ID_EG2.png/revision/latest/scale-to-width-down/130?cb=20141030140441
The Storm King;The Storm King is a male satyr-like creature who appears as the main antagonist of My Little Pony The Movie. He is a conqueror of lands beyond Equestria who launches an invasion of Canterlot and seeks the magic of the four Alicorn princesses to take over the world. He is defeated by the Mane Six and his former lieutenant Tempest Shadow, turned to stone, and shattered to pieces.;null;Male;["The lands beyond Equestria"];https://static.wikia.nocookie.net/mlp/images/7/73/The_Storm_King_ID_MLPTM.png/revision/latest/scale-to-width-down/250?cb=20171017010720
Cozy Glow;Cozy Glow is a female school-age Pegasus pony who first appears as a supporting character in the season eight episode Marks for Effort, later becoming the main antagonist of the finale School Raze and one of the main antagonists of the season nine finale The Ending of the End. She has a salmon-pink coat, curly light blue mane and tail, scarlet eyes, and a cutie mark of a rook.[1];[Pegasus Alicorn ];Female;[Grogar's lair ,  Tartarus ,  Ponyville ];https://static.wikia.nocookie.net/mlp/images/6/6e/Cozy_Glow_ID_S9E8.png/revision/latest/scale-to-width-down/240?cb=20190523140839
Grogar;Grogar is a male ram first alluded to in the season seven episode A Flurry of Emotions. He is a magically powerful tyrant who ruled and terrorized Equestria in ancient times. In the ninth and final season, Discord disguises himself as Grogar and forms an alliance of villains in a misguided effort to prepare Twilight Sparkle as Equestria's new ruler.;[Ram];Male;[Skullshaped lair];https://static.wikia.nocookie.net/mlp/images/e/e7/Grogar_ID_S9E17.png/revision/latest/scale-to-width-down/220?cb=20210708204631
Gilda;Gilda is a female griffon and supporting character in the series. She first appears as an antagonist in Griffon the Brush Off, and she makes subsequent appearances in later episodes, chapter books, and the IDW comics. She is called Gilda the Griffon in some merchandise.;[Griffon];Female;[Griffonstone Cloudsdale ];https://static.wikia.nocookie.net/mlp/images/0/0b/Gilda_ID_S5E08.png/revision/latest/scale-to-width-down/240?cb=20211029203021
Trixie;Trixie, or Trixie Lulamoon,[note 1] is a female unicorn pony and traveling magician. She is the main antagonist of Boast Busters and Magic Duel and a supporting antagonist in the chapter book Twilight Sparkle and the Crystal Heart Spell. She also makes multiple appearances in other episodes, chapter books, and the IDW comics. She tends to speak in the third person and refer to herself as "The Great and Powerful Trixie". The name Trixie is often a diminutive form of Patricia or Beatrice/Beatrix.;[Unicorn];Female;null;https://static.wikia.nocookie.net/mlp/images/b/b1/Trixie_ID_S6E6.png/revision/latest/scale-to-width-down/225?cb=20160501114515
Discord;Discord is a male draconequus and former antagonist introduced in the season two premiere. Princess Celestia explains that Discord is the spirit of chaos and disharmony who once ruled over Equestria in a state of unrest and unhappiness, until she and Princess Luna used the Elements of Harmony to imprison him in stone. However, after the sisters lost their connection to the Elements, the spell was broken and Discord broke free. Later in the series, Princess Celestia decides that Discord should be reformed so his magic can be used for good.;[Draconequus];Male;[A house in Chaosville Canterlot sculpture garden ];https://static.wikia.nocookie.net/mlp/images/a/a3/Discord_ID_S5E22.png/revision/latest/scale-to-width-down/160?cb=20151110043652
Ahuizotl;Ahuizotl ( /æwiˈzoʊtəl/ a-wee-ZOH-tuhl) is a male character who first appears in the Daring Do book series in the episode Read It and Weep, physically appears in Daring Don't and Daring Doubt, and also appears in the chapter book Daring Do and the Eternal Flower and the IDW comics. He is the archenemy of the book series' main character and writer Daring Do.;[Ahuizotl];Male;[Tenochtitlan Basin];https://static.wikia.nocookie.net/mlp/images/2/21/Ahuizotl_ID_S9E21.png/revision/latest/scale-to-width-down/250?cb=20190924232500
Garble;Garble is a male teenage dragon and Smolder's older brother. He first appears in Dragon Quest as the leader of a gang of dragon bullies that Spike encounters. He is not named in Dragon Quest, but he is named in the episode's script,[2] in Gauntlet of Fire and other episodes onward, and in other materials.;[Dragon];Male;[Dragon Lands];https://static.wikia.nocookie.net/mlp/images/7/70/Garble_ID_S6E5.png/revision/latest/scale-to-width-down/250?cb=20160418075825
Sunset Shimmer;Sunset Shimmer is a female unicorn pony-turned-human and a main character in the Equestria Girls franchise, initially appearing as the main antagonist of My Little Pony Equestria Girls. She is a student at Canterlot High School, a former student of Princess Celestia, and a rhythm guitarist for the Rainbooms.;[Unicorn Human ];Female;[House, "downtown/ the more run down/older lower rent area", Canterlot City, human world Canterlot, Equestria ];https://static.wikia.nocookie.net/mlp/images/a/ab/Sunset_Shimmer_ID_EGDS2.png/revision/latest/scale-to-width-down/160?cb=20171106005307
